"Order ID",Customer,City,Quantity,Price,"Total Sale Amount","Order ID",Customer,City,State
WA-2017-107167,"Harry Hanson",Seattle,8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2014-109491,"Joe Ryan",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
MA-2017-105445,"Andrew Howard",Lowell,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2014-107454,"Bruce Reynolds",Lowell,5,16.32,81.6,NULL,NULL,NULL,NULL
MA-2017-105046,"Eugene Schmidt",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
MA-2017-152856,"Joshua Diaz",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
MA-2016-134691,"Jeremy Richards",Lowell,8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2016-118759,"Katherine Hayes",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
MA-2014-140403,"Kathryn Fox",Lowell,9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2015-163104,"Ernest Carter",Seattle,5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2017-138464,"Harry Hanson",Seattle,3,12.42,37.26,NULL,NULL,NULL,NULL
CT-2015-104129,"Theresa Kennedy",Fairfield,10,16.32,163.2,NULL,NULL,NULL,NULL
WA-2017-132206,"Carol Pierce",Seattle,7,53.35,373.45,NULL,NULL,NULL,NULL
WA-2017-113474,"Ryan Ramos",Seattle,4,17.83,71.32,NULL,NULL,NULL,NULL
OR-2015-126557,"Roger Bell",Portland,9,12.42,111.78,NULL,NULL,NULL,NULL
WA-2017-107636,"Craig Reyes",Seattle,1,17.83,17.83,NULL,NULL,NULL,NULL
MA-2014-165862,"Thomas Robinson",Lowell,10,53.35,533.5,NULL,NULL,NULL,NULL
WA-2014-106334,"Jennifer Adams",Seattle,8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2016-101448,"Heather Andrews",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2015-130218,"Juan Reed",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2017-117331,"Martha Mills",Westfield,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2014-127383,"Martha Bryant",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2014-110219,"Heather Larson",Westfield,2,17.83,35.66,NULL,NULL,NULL,NULL
WA-2015-118871,"Mildred Moore",Seattle,5,12.42,62.1,NULL,NULL,NULL,NULL
MA-2017-129490,"Bruce Cruz",Lowell,5,17.83,89.15,NULL,NULL,NULL,NULL
CA-2014-101175,"Angela Fowler","Los Angeles",4,17.83,71.32,NULL,NULL,NULL,NULL
WA-2017-149510,"Gary Cook",Seattle,8,12.42,99.36,NULL,NULL,NULL,NULL
NV-2015-111990,"Stephen Rice","Las Vegas",10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2014-169460,"Irene Wells",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
OR-2015-152128,"Gloria Fisher",Portland,4,53.35,213.4,NULL,NULL,NULL,NULL
OR-2017-126662,"Wanda Allen",Portland,4,12.42,49.68,NULL,NULL,NULL,NULL
WA-2016-139395,"Susan Jacobs",Seattle,4,17.83,71.32,NULL,NULL,NULL,NULL
WA-2014-121734,"Shirley Chavez",Seattle,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2015-110947,"Juan Wallace",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
OR-2014-150126,"Thomas Lane",Portland,4,17.83,71.32,NULL,NULL,NULL,NULL
WA-2015-164427,"Ernest Hernandez",Seattle,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2016-120250,"Kevin Torres",Lowell,2,53.35,106.7,NULL,NULL,NULL,NULL
MA-2016-121993,"Justin Dixon",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2016-100405,"Denise Perez",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
OR-2017-163790,"Gloria Oliver",Portland,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2016-129868,"Diane Lewis","Los Angeles",7,53.35,373.45,NULL,NULL,NULL,NULL
OR-2016-140564,"Roger Bell",Portland,3,17.83,53.49,NULL,NULL,NULL,NULL
NJ-2017-169502,"Bonnie Wagner",Troy,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2015-146948,"Joseph Boyd",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
MA-2015-113327,"Deborah Wells",Lowell,4,16.32,65.28,NULL,NULL,NULL,NULL
CT-2015-135020,"Katherine Carroll",Fairfield,8,16.32,130.56,NULL,NULL,NULL,NULL
NJ-2017-141852,"Theresa Mendoza",Troy,3,17.83,53.49,NULL,NULL,NULL,NULL
CA-2016-109407,"Brenda Nelson","Los Angeles",2,12.42,24.84,NULL,NULL,NULL,NULL
WA-2017-165953,"Stephen Murray",Seattle,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2016-144540,"Richard Walker",Troy,6,16.32,97.92,NULL,NULL,NULL,NULL
NJ-2015-159863,"Katherine Hayes",Troy,6,16.32,97.92,NULL,NULL,NULL,NULL
CA-2015-117800,"Helen Diaz","Los Angeles",1,17.83,17.83,NULL,NULL,NULL,NULL
WA-2017-145219,"Arthur Green",Seattle,3,16.32,48.96,NULL,NULL,NULL,NULL
NJ-2015-161214,"Tammy Ferguson",Troy,6,16.32,97.92,NULL,NULL,NULL,NULL
OR-2017-147228,"Michelle Phillips",Portland,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2016-101336,"Juan Reed",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
WA-2015-126235,"Marilyn Carpenter",Seattle,2,12.42,24.84,NULL,NULL,NULL,NULL
CA-2017-168396,"Anthony White","Los Angeles",1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2015-130456,"Ruby Evans",Westfield,8,53.35,426.8,NULL,NULL,NULL,NULL
WA-2017-116288,"Charles Montgomery",Seattle,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2017-168228,"Lisa Thomas",Westfield,3,12.42,37.26,NULL,NULL,NULL,NULL
CA-2016-102162,"Anthony White","Los Angeles",10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2017-130141,"Virginia Foster",Lowell,5,53.35,266.75,NULL,NULL,NULL,NULL
OR-2015-147501,"Henry Stanley",Portland,2,12.42,24.84,NULL,NULL,NULL,NULL
WA-2016-143910,"George Hill",Seattle,6,16.32,97.92,NULL,NULL,NULL,NULL
MA-2014-146885,"Jacqueline Hart",Lowell,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2016-139556,"Katherine Hayes",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
WA-2017-129357,"Jason Jackson",Seattle,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2017-150987,"Theresa Mendoza",Troy,6,16.32,97.92,NULL,NULL,NULL,NULL
WA-2017-132647,"Philip Dean",Seattle,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2017-159107,"Raymond Young",Lowell,1,16.32,16.32,NULL,NULL,NULL,NULL
MA-2014-160738,"Theresa Ellis",Lowell,2,53.35,106.7,NULL,NULL,NULL,NULL
MA-2015-112130,"Amanda Bryant",Lowell,5,16.32,81.6,NULL,NULL,NULL,NULL
MA-2016-111409,"Heather Lawrence",Lowell,6,16.32,97.92,NULL,NULL,NULL,NULL
NJ-2016-116232,"Emily Duncan",Westfield,8,53.35,426.8,NULL,NULL,NULL,NULL
WA-2016-116547,"Henry Sanders",Seattle,5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2017-133200,"Charles Collins",Seattle,4,53.35,213.4,NULL,NULL,NULL,NULL
WA-2016-133550,"Charles Montgomery",Seattle,8,53.35,426.8,NULL,NULL,NULL,NULL
WA-2017-139416,"Mildred Moore",Seattle,1,12.42,12.42,NULL,NULL,NULL,NULL
CA-2014-114510,"Andrea Lawrence","Los Angeles",5,12.42,62.1,NULL,NULL,NULL,NULL
CT-2016-169215,"Albert Bradley",Fairfield,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2016-127698,"Joan Robinson","Los Angeles",6,16.32,97.92,NULL,NULL,NULL,NULL
WA-2016-159912,"Mildred Moore",Seattle,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2016-101987,"Wayne Rivera",Troy,9,12.42,111.78,NULL,NULL,NULL,NULL
WA-2017-154851,"Ruby Gonzales",Seattle,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2014-138681,"Theresa Torres",Westfield,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2015-138121,"Steven Miller",Lowell,9,16.32,146.88,NULL,NULL,NULL,NULL
CA-2017-140298,"Kenneth James","Los Angeles",7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2016-166240,"Andrea King",Lowell,9,17.83,160.47,NULL,NULL,NULL,NULL
OR-2016-158435,"Brian Bryant",Portland,3,53.35,160.05,NULL,NULL,NULL,NULL
OR-2017-138149,"Donald Ryan",Portland,6,12.42,74.52,NULL,NULL,NULL,NULL
OR-2014-112403,"Raymond Matthews",Portland,9,53.35,480.15,NULL,NULL,NULL,NULL
WA-2014-108273,"Jason Berry",Seattle,3,12.42,37.26,NULL,NULL,NULL,NULL
OR-2017-121643,"Edward Taylor",Portland,4,17.83,71.32,NULL,NULL,NULL,NULL
MA-2015-122910,"Steven Kelly",Lowell,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2017-143126,"Billy Wood",Westfield,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2015-129042,"Brian Ryan",Westfield,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2015-109736,"Arthur Austin",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2015-142601,"Cheryl Howard",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
MA-2014-106229,"Albert Cook",Lowell,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-135230,"Mark Alexander",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
MA-2016-159653,"Bruce Cruz",Lowell,1,17.83,17.83,NULL,NULL,NULL,NULL
NJ-2016-131968,"Martha Mills",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
MA-2014-119151,"Susan Watkins",Lowell,4,53.35,213.4,NULL,NULL,NULL,NULL
WA-2014-123323,"Sharon Montgomery",Seattle,8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2016-124681,"Kenneth Nelson",Lowell,4,53.35,213.4,NULL,NULL,NULL,NULL
MA-2015-103996,"Jeremy Richards",Lowell,5,17.83,89.15,NULL,NULL,NULL,NULL
MA-2016-120530,"Kathryn Fox",Lowell,5,17.83,89.15,NULL,NULL,NULL,NULL
NJ-2015-155054,"Phyllis Gonzales",Westfield,9,16.32,146.88,NULL,NULL,NULL,NULL
MA-2015-105725,"Jacqueline Hart",Lowell,8,16.32,130.56,NULL,NULL,NULL,NULL
MA-2017-164364,"Gregory Thompson",Lowell,3,53.35,160.05,NULL,NULL,NULL,NULL
NJ-2017-168123,"Judy Carpenter",Westfield,4,17.83,71.32,NULL,NULL,NULL,NULL
OR-2016-120005,"Kevin Garza",Portland,1,16.32,16.32,NULL,NULL,NULL,NULL
OR-2016-123526,"Donald Ryan",Portland,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2016-127649,"Joshua Washington",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
NV-2016-159989,"Sandra Hughes","Las Vegas",7,16.32,114.24,NULL,NULL,NULL,NULL
NJ-2017-103499,"Cynthia Ray",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2015-167220,"Theresa Mendoza",Troy,5,17.83,89.15,NULL,NULL,NULL,NULL
CT-2017-126354,"Brandon Morales",Fairfield,8,12.42,99.36,NULL,NULL,NULL,NULL
OR-2017-169817,"Gloria Mcdonald",Portland,4,53.35,213.4,NULL,NULL,NULL,NULL
MA-2017-144582,"Eugene Flores",Lowell,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2014-121573,"Janice Jackson",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
NJ-2016-117660,"Todd Holmes",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
MA-2014-112851,"Louise Green",Lowell,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2017-123701,"Ronald Kim",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2015-118227,"Susan Watkins",Lowell,4,12.42,49.68,NULL,NULL,NULL,NULL
WA-2015-123155,"George Hill",Seattle,9,17.83,160.47,NULL,NULL,NULL,NULL
MA-2017-158883,"Carl Howard",Lowell,7,17.83,124.81,NULL,NULL,NULL,NULL
NJ-2016-114888,"Kathy Rice",Westfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2014-167262,"Russell Day",Westfield,7,17.83,124.81,NULL,NULL,NULL,NULL
NJ-2017-119746,"Alan Allen",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
CT-2017-108091,"Clarence Mason",Fairfield,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2016-101630,"Annie Wilson",Troy,7,53.35,373.45,NULL,NULL,NULL,NULL
NV-2017-132346,"John Simpson","Las Vegas",5,17.83,89.15,NULL,NULL,NULL,NULL
CA-2014-150301,"Tina Schmidt","Los Angeles",9,16.32,146.88,NULL,NULL,NULL,NULL
WA-2014-159310,"George Hill",Seattle,2,16.32,32.64,NULL,NULL,NULL,NULL
NJ-2017-147984,"Benjamin Willis",Westfield,5,17.83,89.15,NULL,NULL,NULL,NULL
MA-2015-104346,"Antonio Hunter",Lowell,9,16.32,146.88,NULL,NULL,NULL,NULL
NJ-2015-141684,"Debra Allen",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
CA-2015-144722,"Adam Garza","Los Angeles",5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2015-120516,"Aaron Boyd",Seattle,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2016-148901,"Todd Spencer",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
OR-2017-136364,"Cynthia Matthews",Portland,4,12.42,49.68,NULL,NULL,NULL,NULL
WA-2015-137708,"Joseph Willis",Seattle,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2014-149055,"Ernest Bishop",Westfield,2,17.83,35.66,NULL,NULL,NULL,NULL
NJ-2015-151589,"Debra Palmer",Troy,8,17.83,142.64,NULL,NULL,NULL,NULL
CA-2016-121370,"Rachel Stanley","Los Angeles",3,53.35,160.05,NULL,NULL,NULL,NULL
NJ-2016-111696,"Arthur Austin",Troy,6,16.32,97.92,NULL,NULL,NULL,NULL
WA-2014-139598,"Joseph Willis",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2017-117436,"Carolyn Vasquez",Lowell,7,16.32,114.24,NULL,NULL,NULL,NULL
MA-2015-140025,"Thomas Robinson",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
CT-2016-134222,"Phyllis Grant",Fairfield,7,17.83,124.81,NULL,NULL,NULL,NULL
MA-2016-140018,"Nancy Meyer",Lowell,9,17.83,160.47,NULL,NULL,NULL,NULL
CA-2017-136707,"Tina Schmidt","Los Angeles",2,12.42,24.84,NULL,NULL,NULL,NULL
OR-2014-152562,"Wanda Allen",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
OR-2016-152408,"Raymond Matthews",Portland,9,12.42,111.78,NULL,NULL,NULL,NULL
OR-2014-120278,"Michelle Phillips",Portland,7,17.83,124.81,NULL,NULL,NULL,NULL
WA-2017-167661,"Judy Sanchez",Seattle,4,53.35,213.4,NULL,NULL,NULL,NULL
NJ-2017-106831,"Theresa Mendoza",Troy,9,53.35,480.15,NULL,NULL,NULL,NULL
WA-2017-154123,"Denise Henry",Seattle,6,12.42,74.52,NULL,NULL,NULL,NULL
MA-2016-136049,"Susan Watkins",Lowell,10,53.35,533.5,NULL,NULL,NULL,NULL
OR-2017-118402,"Terry Pierce",Portland,3,53.35,160.05,NULL,NULL,NULL,NULL
MA-2016-139388,"Alice Kelly",Lowell,2,12.42,24.84,NULL,NULL,NULL,NULL
NV-2014-128685,"Rachel Dunn","Las Vegas",5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2015-124044,"Amy Olson",Westfield,6,16.32,97.92,NULL,NULL,NULL,NULL
NJ-2014-164469,"Ruby Evans",Westfield,1,53.35,53.35,NULL,NULL,NULL,NULL
CA-2014-107818,"Frank Garrett","Los Angeles",7,12.42,86.94,NULL,NULL,NULL,NULL
OR-2014-113320,"Kenneth West",Portland,2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2015-137526,"Eric Robertson",Lowell,4,16.32,65.28,NULL,NULL,NULL,NULL
MA-2017-136063,"Christopher Pierce",Lowell,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2016-101546,"Jeffrey Miller",Troy,9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2014-138940,"Sharon Perez",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2016-125164,"Earl Morales",Seattle,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2017-163531,"Katherine Hayes",Troy,2,16.32,32.64,NULL,NULL,NULL,NULL
NV-2017-122490,"Doris Diaz","Las Vegas",3,12.42,37.26,NULL,NULL,NULL,NULL
WA-2017-131366,"Christine Wallace",Seattle,7,12.42,86.94,NULL,NULL,NULL,NULL
WA-2017-164042,"George Hill",Seattle,6,17.83,106.98,NULL,NULL,NULL,NULL
CA-2014-132864,"Kelly Wagner","Los Angeles",5,12.42,62.1,NULL,NULL,NULL,NULL
MA-2014-155817,"Bruce Reynolds",Lowell,9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2016-131891,"Katherine Mcdonald",Troy,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-143567,"Albert Dunn",Westfield,4,16.32,65.28,NULL,NULL,NULL,NULL
MA-2017-104080,"Rose Baker",Lowell,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2014-151379,"Ruby Evans",Westfield,2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2016-163167,"Albert Cook",Lowell,4,16.32,65.28,NULL,NULL,NULL,NULL
CT-2016-135776,"Sandra Meyer",Fairfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2014-122021,"Virginia Alvarez",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2016-130484,"Stephen Welch",Westfield,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2017-120936,"Jennifer White",Lowell,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2017-110884,"Frances Campbell",Troy,3,16.32,48.96,NULL,NULL,NULL,NULL
NJ-2014-161613,"Anthony Ruiz",Westfield,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2014-146353,"Joe Ryan",Troy,8,16.32,130.56,NULL,NULL,NULL,NULL
CT-2014-133809,"Diana Foster",Fairfield,5,12.42,62.1,NULL,NULL,NULL,NULL
CA-2017-127306,"Kathy Porter","Los Angeles",8,53.35,426.8,NULL,NULL,NULL,NULL
WA-2015-161830,"Jane Ramirez",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-163125,"Mark Rogers",Troy,1,16.32,16.32,NULL,NULL,NULL,NULL
CA-2016-160304,"Timothy Gonzales","Los Angeles",7,12.42,86.94,NULL,NULL,NULL,NULL
OR-2017-101728,"Linda Wagner",Portland,2,53.35,106.7,NULL,NULL,NULL,NULL
OR-2017-114055,"Gary Moreno",Portland,2,16.32,32.64,NULL,NULL,NULL,NULL
NJ-2017-126438,"Phyllis Ward",Troy,6,53.35,320.1,NULL,NULL,NULL,NULL
NJ-2017-117653,"Eugene Wilson",Troy,2,16.32,32.64,NULL,NULL,NULL,NULL
CT-2017-143245,"Ashley Olson",Fairfield,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2014-138828,"Willie Hamilton",Troy,2,53.35,106.7,NULL,NULL,NULL,NULL
CA-2017-143651,"Anthony White","Los Angeles",10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2015-106978,"Brenda Cruz",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
OR-2015-155124,"Michelle Phillips",Portland,1,53.35,53.35,NULL,NULL,NULL,NULL
NJ-2017-150931,"Kenneth Fernandez",Troy,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2014-157147,"Roger Freeman",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2015-156482,"Judy Carpenter",Westfield,7,12.42,86.94,NULL,NULL,NULL,NULL
CT-2017-106782,"Maria Long",Fairfield,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2016-151372,"Norma Russell",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2014-102085,"Joan Harvey",Troy,9,53.35,480.15,NULL,NULL,NULL,NULL
MA-2017-107125,"Steven Miller",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2016-125815,"Janet Freeman",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2015-144190,"Chris George",Westfield,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2017-117926,"Edward Foster","Los Angeles",1,53.35,53.35,NULL,NULL,NULL,NULL
WA-2015-153906,"Mildred Moore",Seattle,2,53.35,106.7,NULL,NULL,NULL,NULL
WA-2014-160262,"George Hill",Seattle,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2015-127607,"Wayne Lawson",Troy,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2016-166226,"Ronald Lopez",Westfield,6,16.32,97.92,NULL,NULL,NULL,NULL
CT-2014-156587,"Sandra Meyer",Fairfield,10,53.35,533.5,NULL,NULL,NULL,NULL
WA-2016-141180,"Mildred Hernandez",Seattle,5,16.32,81.6,NULL,NULL,NULL,NULL
MA-2015-109708,"Carolyn Vasquez",Lowell,10,16.32,163.2,NULL,NULL,NULL,NULL
WA-2015-122406,"Jessica Miller",Seattle,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2016-153815,"Alan Allen",Troy,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2016-164896,"Marilyn Perez",Troy,5,16.32,81.6,NULL,NULL,NULL,NULL
CT-2015-142202,"Irene Franklin",Fairfield,8,12.42,99.36,NULL,NULL,NULL,NULL
CA-2015-165050,"Martha Bell","Los Angeles",1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2016-131114,"Wayne Lawson",Troy,5,17.83,89.15,NULL,NULL,NULL,NULL
WA-2014-160066,"Philip Dean",Seattle,9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2016-109925,"Denise Perez",Troy,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2015-160696,"Aaron Morris",Lowell,2,16.32,32.64,NULL,NULL,NULL,NULL
OR-2014-125171,"Donald Ryan",Portland,7,17.83,124.81,NULL,NULL,NULL,NULL
NJ-2016-149279,"Amy Olson",Westfield,5,12.42,62.1,NULL,NULL,NULL,NULL
CA-2017-107321,"Mary Stevens","Los Angeles",3,12.42,37.26,NULL,NULL,NULL,NULL
CT-2017-122714,"Marilyn Perry",Fairfield,8,53.35,426.8,NULL,NULL,NULL,NULL
WA-2015-153038,"Russell Cooper",Seattle,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2014-132227,"William Hicks",Westfield,1,53.35,53.35,NULL,NULL,NULL,NULL
CT-2017-155824,"Katherine Carroll",Fairfield,1,53.35,53.35,NULL,NULL,NULL,NULL
NJ-2016-129238,"Judith Wood",Westfield,1,17.83,17.83,NULL,NULL,NULL,NULL
OR-2017-159688,"Thomas Lane",Portland,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2016-136126,"Jimmy Bailey",Troy,9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2016-155033,"Denise Henry",Seattle,8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2014-156006,"Cheryl Myers",Lowell,4,53.35,213.4,NULL,NULL,NULL,NULL
NJ-2015-158659,"Jason Black",Troy,3,16.32,48.96,NULL,NULL,NULL,NULL
NJ-2015-169796,"Juan Reed",Troy,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2015-102876,"Annie Wilson",Troy,8,12.42,99.36,NULL,NULL,NULL,NULL
WA-2017-139647,"Philip Rodriguez",Seattle,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2017-160465,"Raymond Young",Lowell,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2014-153850,"Kathy Rice",Westfield,10,17.83,178.3,NULL,NULL,NULL,NULL
WA-2014-127558,"Ruth Kennedy",Seattle,1,12.42,12.42,NULL,NULL,NULL,NULL
WA-2017-136511,"Ruth Day",Seattle,8,12.42,99.36,NULL,NULL,NULL,NULL
CA-2016-133795,"Brenda Nelson","Los Angeles",1,53.35,53.35,NULL,NULL,NULL,NULL
OR-2017-130953,"Billy Scott",Portland,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2014-151792,"Robert Hayes",Troy,7,53.35,373.45,NULL,NULL,NULL,NULL
MA-2017-139304,"Beverly Hamilton",Lowell,1,17.83,17.83,NULL,NULL,NULL,NULL
WA-2016-155166,"Louis Frazier",Seattle,4,53.35,213.4,NULL,NULL,NULL,NULL
MA-2015-103954,"Craig Collins",Lowell,8,53.35,426.8,NULL,NULL,NULL,NULL
WA-2014-169803,"Karen Willis",Seattle,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2017-141719,"Ronald Lopez",Westfield,9,12.42,111.78,NULL,NULL,NULL,NULL
OR-2015-136469,"Janet Stewart",Portland,8,16.32,130.56,NULL,NULL,NULL,NULL
NV-2016-158694,"Donna Williams","Las Vegas",5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2014-104759,"Douglas Duncan",Lowell,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2015-150511,"Denise Mitchell",Westfield,9,16.32,146.88,NULL,NULL,NULL,NULL
MA-2015-134922,"Eugene Flores",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
OR-2017-120607,"Kelly Gomez",Portland,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2015-141243,"Edward Wells",Westfield,5,53.35,266.75,NULL,NULL,NULL,NULL
CT-2015-162166,"Nicholas Ward",Fairfield,8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2016-120796,"Alan Allen",Troy,5,17.83,89.15,NULL,NULL,NULL,NULL
NJ-2016-109722,"Maria Johnston",Troy,7,17.83,124.81,NULL,NULL,NULL,NULL
WA-2015-136798,"Sharon Montgomery",Seattle,8,16.32,130.56,NULL,NULL,NULL,NULL
OR-2017-122196,"Phillip Harrison",Portland,3,17.83,53.49,NULL,NULL,NULL,NULL
OR-2017-142090,"Jean Griffin",Portland,8,12.42,99.36,NULL,NULL,NULL,NULL
CA-2017-160934,"Laura Gutierrez","Los Angeles",7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2014-124478,"Adam Russell",Westfield,8,53.35,426.8,NULL,NULL,NULL,NULL
NV-2015-145485,"Laura Lewis","Las Vegas",7,53.35,373.45,NULL,NULL,NULL,NULL
OR-2017-151071,"Ruby Taylor",Portland,1,17.83,17.83,NULL,NULL,NULL,NULL
MA-2014-134572,"Howard Adams",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
CA-2017-143217,"Frances Parker","Los Angeles",7,16.32,114.24,NULL,NULL,NULL,NULL
NJ-2017-133312,"Helen Dean",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
CA-2015-137533,"Tina Schmidt","Los Angeles",1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2016-155138,"Stephen Welch",Westfield,4,12.42,49.68,NULL,NULL,NULL,NULL
